Ontology ID	Issues / Notes	Reported	label	Type	"term replaced by
ID"	term replaced by	deprecated	member of	is about	parent class ID	parent class	Subclass ID	Subclass axiom	created	english exact syn.	definition	definition source	example of usage	term editor	curation status	editor note	comment	in subset	database cross reference	see also	Equivalence axiom	Git Branch	image	english broad synonym	english narrow synonym	english related synonym	British english syn.	Italian syn.	French syn.	German syn.	Spanish syn.	Portuguese syn.
GENEPIO:0100163		Y	nsp6 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 6 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100164		Y	nsp7 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 7 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100165		Y	nsp8 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 8 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100166		Y	nsp9 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 9 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100167		Y	nsp10 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 10 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100168		Y	RdRp gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z	nsp12 gene (SARS-CoV-2)	A gene encoding the RNA-dependent RNA polymerase (RdRp) of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100169		Y	hel gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z	nsp13 gene (SARS-CoV-2)	A gene encoding the helicase (hel) of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100170	2022-01-28: Added "(SARS-CoV-2)" to label.	Y	exoN gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z	nsp14 gene (SARS-CoV-2)	A gene encoding the nonstructural protein 14 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100171		Y	nsp15 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 15 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100172		Y	nsp16 gene (SARS-CoV-2)	class						GENEPIO:0100155	orf1ab gene (SARS-CoV-2)			2022-01-19T18:23:15.862Z		A gene encoding the nonstructural protein 16 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100173		Y	orf3a gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding the viroporin ORF3a of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100174		Y	orf3b gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding the polyprotein ORF3b of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100175		Y	orf6 gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z	ns6 gene (SARS-CoV-2)	A gene encoding the nonstructural protein 6 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100176		Y	orf7a gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding a transmembrane protein of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100177		Y	orf7b gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z	ns7b gene (SARS-CoV-2)	A gene encoding the polyprotein ORF7b of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100178		Y	orf8 gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z	ns8 gene (SARS-CoV-2)	A gene encoding the nonstructural protein 8 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100179		Y	orf9b gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding the viral accessory protein ORF9b of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100180		Y	orf9c gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding the membrane-associated protein ORF9c of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100181		Y	orf10 gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding the polyprotein ORF10 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100182		Y	orf14 gene (SARS-CoV-2)	class						GENEPIO:0100299	SARS-CoV-2 gene			2022-01-19T18:23:15.862Z		A gene encoding the uncharacterized protein ORF14 of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100183		Y	5' UTR (SARS-CoV-2)	class						GENEPIO:0100294	SARS-CoV-2 genomic region			2022-01-19T18:23:15.862Z	SARS-CoV-2 5'-UTR|SARS-CoV-2 5' untranslated region	A genomic region that is untranslated at the 5' end of the genome of the Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
	exposure event																																				
GENEPIO:0100295	Consulted with Damion and we decided a new term “exposure datum” (GENEPIO:0100295) is a reasonable place to house these terms. Hoping PCO will take them.	Y	exposure datum	class						IAO:0000027	data item			2022-01-19T18:23:15.862Z		A data item that describes an event in which exposure to a stressor may have occurred.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100237	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Y	mass gathering exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A type of social behavior in which a sufficent number of humans gather together such that there is potential strain on community resources.	https://en.wikipedia.org/wiki/Mass_gathering		0000-0002-9578-0788|0000-0002-1107-9135	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100238	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Y	convention exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human mass gathering in which humans meet at an arranged place and time in order to discuss or engage in some common interest.	https://en.wikipedia.org/wiki/Convention_(meeting)		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100239	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Y	convocation exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human social gathering in which a group of humans formally assemble for a specific purpose.	https://en.wikipedia.org/wiki/Convocation		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100240	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Y	agricultural event exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human social gathering at which humans gather for a planned or social occasion to carry out activities relevant to agriculture.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100241	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Y	religious gathering exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A type of social behavior in which a collection of humans intentionally gathers together on a temporary basis to engage in a religious activity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100242	Emma's def, she said it may need revising.Update: Decided to update to the definitions I made for PCO.	Y	mass exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human eucharistic liturgical gathering in which humans perform public worship.	https://en.wikipedia.org/wiki/Mass_(liturgy)		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100243		Y	family gathering exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human social event in which human family members congregate.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100244		Y	family reunion exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human social event in which many human members of an extended family congregate.	https://en.wikipedia.org/wiki/Family_reunion		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100245		Y	funeral exposure datum	class						GENEPIO:0100295	exposure datum			2022-01-19T18:23:15.862Z		A human social event in which humans gather for a ceremony connected with the final disposition of a corpse, such as a burial or cremation.	https://en.wikipedia.org/wiki/Funeral		0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
	exposure setting																																				
GENEPIO:0100296	Consulted with Damion and we decided a new term “exposure process” (GENEPIO:0100296) is a reasonable place to house these terms because some of these exposures are not specific to animals nor humans (which are the terms GENEPIO already has). I suggested moving the "animal" and "human" specific exposure processes as subclasses.	Y	exposure process	class						BFO:0000015	process	GENEPIO:0001270|GENEPIO:0001275	animal exposure process|human to human exposure process	2022-01-19T18:23:15.862Z		A process in which a recipient organism is exposed to a material entity.			0000-0002-9578-0788	requires discussion			Covid-19														
GENEPIO:0100184		Y	contact with known COVID-19 case exposure process	class						GENEPIO:0001272	exposure by human contact			2022-01-19T18:23:15.862Z	contact with known COVID19 case	A process occuring within or in the vicinity of a human with a confirmed case of COVID-19 that exposes the recipient organism to SARS-CoV-2.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100185		Y	contact with patient exposure process	class						GENEPIO:0001272	exposure by human contact			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human patient that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100186		Y	contact with probable COVID-19 case exposure process	class						GENEPIO:0001272	exposure by human contact			2022-01-19T18:23:15.862Z	contact with probable COVID19 case	A process occuring within or in the vicinity of a human with a probable case of COVID-19 that exposes the recipient organism to SARS-CoV-2.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100187		Y	contact with person with acute respiratory illness exposure process	class						GENEPIO:0001272	exposure by human contact			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human with acute respiratory illness that exposes the recipient organism to said acute respiratory illness.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100188		Y	contact with person with fever and/or cough exposure process	class						GENEPIO:0001272	exposure by human contact			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human with a fever and/or cough that exposes the recipient organism to the causative agent.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100189		Y	contact with person who recently travelled exposure process	class						GENEPIO:0001272	exposure by human contact			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human, who recently travelled, that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100190		Y	occupational, residency or patronage exposure process	class						GENEPIO:0100296	exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human residential environment that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100191		Y	animal rescue exposure process	class						GENEPIO:0100296	exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of an animal rescue facility that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100192		Y	childcare exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human childcare environment that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100193		Y	daycare exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human daycare environment that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100194		Y	nursery exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a human nursery that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100195		Y	community service centre exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a community service centre that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100196		Y	correctional facility exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a correctional facility that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100197		Y	dormitory exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a dormitory that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100198		Y	first nations reserve exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a first nations reserve that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100199		Y	funeral home exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a fgroup home that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100200		Y	group home exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a group home that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100201		Y	healthcare setting exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a healthcare environment that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100202		Y	ambulance exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of an ambulance that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100203		Y	acute care facility exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of an acute care facility that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100204		Y	clinic exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a medical clinic that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100205		Y	community health centre exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a community health centre that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100206		Y	emergency department exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of an emergency department that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100207		Y	intensive care unit exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z	ICU	A process occuring within or in the vicinity of an ICU that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100208		Y	ward exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a hospital ward that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100209		Y	long-term care facility exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z	LTC facility	A process occuring within or in the vicinity of a long-term care facility that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100210		Y	pharmacy exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a pharmacy that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100211		Y	physician's Office exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a physician's office that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0100212		Y	household exposure process	class						GENEPIO:0001275	human to human exposure process			2022-01-19T18:23:15.862Z		A process occuring within or in the vicinity of a household that exposes the recipient organism to a material entity.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
GENEPIO:0001552		Y	obsolete: household exposure	class										2022-01-19T18:23:15.862Z									Covid-19														
GENEPIO:0100213		Y	insecure housing exposure process	class						GENEPIO:0001554	other human exposure			2022-01-19T18:23:15.862Z	homeless	A process occuring that exposes the recipient organism to a material entity as a consequence of said organism having insecure housing.			0000-0002-9578-0788	requires discussion	Planned Obsolescence: this term is a placeholder for a term requested in another ontology. Once the appropriate ontology term is available, this term’s identifier will be obsoleted with a “term replaced by” id of the other term.		Covid-19														
